brand,name,price,year,damage,last_seen
opel,Opel Manta A 1.9 SR,7999,1972,ja,2016-04-05 14:46:11
opel,Opel Astra 1.7 CDTI Caravan DPF,2749,2007,,2016-04-03 04:18:15
opel,opel astra h,3200,2004,ja,2016-04-07 08:17:23
opel,Opel Vectra 1.6 CD,1850,1998,,2016-04-06 21:46:37
opel,OPEL CORSA B 1 0 TÜV 07/2017,500,1998,,2016-04-04 13:15:29
opel,Opel Meriva  / Bj 2003 / Garagenwagen Top zustand,3900,2003,,2016-04-05 19:15:56
opel,Opel Astra 1.9 CDTI Caravan  TÜV 02 2018 2 HAND,3950,2007,,2016-03-17 01:47:25
opel,Opel Corsa b 1 0 eco,800,1999,,2016-04-04 23:46:11
opel,Opel Astra Cabrio 1.6i,1350,1996,,2016-03-31 18:44:47
opel,CORSA B 1 4i.   TÜV 03/2018    SERVOLENKUNG,777,1998,,2016-03-24 19:55:51
opel,Opel Corsa 1.0 12V Eco Tuev Neu!!!!,1200,2002,,2016-04-01 22:18:47
opel,Opel Astra G CC 1.6l,2300,1999,,2016-04-04 06:18:30
opel,Opel Corsa B 1 4,90,1997,ja,2016-03-30 12:50:58
opel,Opel Sintra 2.2 benzin 16V,1100,1997,,2016-03-10 15:40:43
opel,Opel Astra TÜV neu !,1399,1997,,2016-04-05 20:47:38
opel,Opel Corsa 1.7 cdti,3000,2007,ja,2016-04-04 12:38:11
opel,Opel Corsa B,150,1992,,2016-03-16 02:45:00
opel,Opel Corsa 1 4 Satellite,5900,2011,,2016-03-06 12:37:01
opel,Verkaufe Opel Corsa B Eco 1.0,1400,2000,,2016-03-13 03:46:53
opel,Opel Astra 1.6 Comfort,1290,1998,,2016-04-06 02:15:45
opel,Opel Astra F Caravan mit TÜV 599 Euro VB,399,1994,ja,2016-04-05 22:18:43
opel,Opel Corsa C 1.0 Eco mit Schiebedach TOP,1199,2003,,2016-03-06 04:37:19
opel,Unfall Fahrzeug fuer Bastler,800,2000,ja,2016-03-19 16:46:48
opel,Opel G Astra 1.6 Caravan Comfort,1150,1999,,2016-04-06 18:46:51
opel,Opel Vectra 1.6  16v von Opa!!Nur 123000Km HU/AU NEU!,1200,1999,,2016-03-14 14:47:06
opel,Opel Corsa C 1.0,1600,2001,,2016-03-18 01:15:26
opel,Opel vectra kombi,400,1999,ja,2016-03-12 14:45:26
opel,Opel Signum 1.9 Cdti,4444,2016,,2016-04-03 10:21:21
opel,Opel Vectra B Caravan/ Automatik,280,1997,,2016-03-13 01:16:48
opel,Opel Zafira 1.9 CDTI Sport cosmo panoramadach,6650,2007,ja,2016-04-01 10:46:32
opel,Opel Meriva 1.7 CDTI  101 Ps  AHK EURO 4.,3249,2004,,2016-04-07 09:45:30
opel,Corsa D 1.3 cdti ecoflex Euro 5,5999,2012,,2016-04-02 22:29:50
opel,Opel Corsa guenstig  zu verkaufen,399,2016,,2016-03-20 13:46:30
opel,OPEL CORSA 1.0,700,1997,,2016-04-02 16:45:08
opel,Opel Corsa 1.2 16V Edition,6300,2009,,2016-04-07 04:44:47
opel,Opel Meriva 1.6 16V Easytronic  Essentia ,2600,2003,,2016-04-05 16:45:06
opel,Opel Astra 1 6 16V als Ersatzteispender,500,1998,,2016-03-28 17:55:43
opel,Opel Astra 1.6 Caravan Fresh,2199,2002,,2016-03-30 06:15:37
opel,Opel Astra 1.4 Turbo Sports Tourer Sport XENON,11790,2010,,2016-04-07 04:15:20
opel,Opel Astra G Kombi 1 8,3500,1999,,2016-04-01 17:44:22
opel,Opel astra g coupe bertone 1.8 l,1400,2000,,2016-03-11 16:46:01
opel,Opel Meriva 1.6 16V,1450,2003,ja,2016-04-06 17:17:57
opel,Hallo ich verkaufe meine Opel astra Kombi,1250,2000,ja,2016-03-14 20:17:03
opel,Omega Caravan 2.0 16V,725,1997,,2016-03-22 18:46:46
opel,Opel Astra G Tuning Unikat Einzelstueck Showcar,4499,2016,,2016-04-05 00:47:05
opel,Ich verkaufe meine auto,4700,2017,,2016-04-06 19:48:11
opel,Opel Corsa B 1 2 l,600,1995,,2016-04-05 15:16:47
opel,Opel Zafira 1.9 CDTI Edition Plus,2450,2006,,2016-03-09 16:16:19
opel,Opel Corsa 1.4 16V Catch me,3699,2007,,2016-03-29 04:15:18
opel,Opel Astra Caravan TÜV 06/2017,450,1998,,2016-04-07 01:44:34
opel,Opel Astra GTC 1.4 Edition,4800,2009,,2016-03-22 16:46:34
opel,Opel omega,150,1997,ja,2016-03-27 12:47:34
opel,Kadett C Limo,250,1980,ja,2016-04-02 18:39:13
opel,Opel Meriva Scheckheftgepflegt,4333,2007,,2016-04-03 15:18:33
opel,Opel Astra 1.6 Twinport,3350,2005,,2016-04-05 14:18:34
opel,Muss weg wegen Neuanschaffung,600,1997,,2016-04-03 17:16:32
opel,Opel vectra c Familien Auto TÜV neu...,2250,2004,,2016-04-05 11:44:46
opel,OPEL AGILA 08/2012 SILBER 33000KM 1.HAND,7350,2012,,2016-04-04 12:17:37
opel,Opel Vectra in teilen,1,1999,,2016-04-07 13:16:37
opel,Opel Corsa B 1.2 16v  viva  2 Hand LPG gasanlage tuev 1017,1500,1999,,2016-04-05 22:16:38
opel,Opel Astra g / Viele Extras / Elegance,600,1999,ja,2016-03-14 17:38:21
opel,Opel vectra,2800,2004,,2016-04-05 19:45:31
opel,Opel Astra J Sports Tourer CDTI 2.0 Sondermodell Exklusiv,18250,2014,,2016-04-06 21:46:25
opel,Opel Astra 3 tuerig fahrbereit,350,2016,ja,2016-03-21 11:18:04
opel,Ersatzteilspender,100,2000,ja,2016-03-10 12:16:13
opel,Opel Corsa 1.0 12V Comfort,1050,2001,,2016-04-06 19:16:08
opel,VECTRA KOMBI 1.8,1000,1999,,2016-03-22 03:45:39
opel,Opel Corsa B   Kilometer original. Ausstattung wie neu,150,1992,,2016-04-05 21:47:27
opel,opel corsa b  1.2 16v tuev biss 2017,850,1998,,2016-04-07 11:46:14
opel,Opel Corsa B 1 4 16v,800,1999,,2016-04-01 01:47:03
opel,Zafira 1.9 CDTI Diesel Automatik,6950,2006,,2016-03-31 04:17:05
opel,Opel Corsa 1.0 12V Enjoy,2190,2003,,2016-04-06 10:45:28
opel,Opel Astra Cabrio 2.2 16V,2000,2002,,2016-04-06 22:16:37
opel,Opel Astra Cabrio Bertone 2.2 16V,3990,2002,,2016-04-06 01:45:39
opel,Opel Meriva 1.7 CDTI Enjoy TÜV 2018 ! Euro4,2999,2004,,2016-04-06 00:44:37
opel,Opel Corsa 1.0 12V Sport KLIMA 17 ZOLL  TÜV NEU,2200,2002,,2016-03-21 19:46:57
opel,Opel Omega b facelift,1250,2018,,2016-03-24 09:45:46
opel,Opel Zafira 1.9 CDTI Edition Plus,5500,2006,,2016-04-06 15:46:30
opel,Opel Corsa 1 4 Benziner tuev bis 31.12.2017 Bilder in Kuerze Hier,639,1996,,2016-03-12 23:15:46
opel,Opel Meriva 1.7 CDTI DPF Zahnriemen  Wasserpumpe neu,1981,2017,,2016-03-28 12:37:41
opel,Opel corsa mit tuev,200,2016,ja,2016-03-22 11:38:04
opel,astra g cc automatik sport 1.6 motor,0,1999,ja,2016-03-28 12:37:12
opel,Opel Tigra 1.4 16V,1500,1996,,2016-03-19 15:15:59
opel,Opel Corsa C TÜV neu,1200,2006,ja,2016-03-20 02:42:29
opel,Opel Corsa 1.0 12V,1350,2000,,2016-03-27 16:46:15
opel,Opel Astra F Cabrio Fahrbereit,650,1997,,2016-03-11 12:47:11
opel,Opel omega B Caravan,350,1996,,2016-04-01 13:49:15
opel,Schoener Opel Corsa  Eco flex Diesel  1.Hand,5999,2008,,2016-03-29 18:29:49
opel,Opel Corsa c 1 4 mit 90 ps mit Klimaanlage,2300,2001,,2016-04-06 10:15:54
opel,Opel Vectra 2.2 GTS,3350,2003,,2016-04-07 05:44:53
opel,Opel Astra 1.6 top Zustand,1550,2018,,2016-03-20 13:15:14
opel,OPEL CORSA   B mit TÜV,600,1995,ja,2016-03-26 17:45:42
opel,Opel Omega Caravan 2.2 DTI,2250,2001,,2016-04-05 12:44:24
opel,Opel Omega facelift  2 6 V6,2300,2001,,2016-03-25 11:17:18
opel,Opel Astra 1.7 CDTI DPF Sports Tourer  Sport,9870,2011,,2016-04-06 20:45:12
opel,Opel Corsa D Sport 1.4 16V,4290,2008,,2016-04-06 04:45:44
opel,Opel Astra 1.7 CDTI DPF,11400,2012,,2016-04-06 03:45:42
opel,Opel Astra G,900,1998,ja,2016-03-21 21:47:49
opel,Vectra B 2.5 V6 Klimautomatik Sportlicher Limousine mit Tuev,750,1999,ja,2016-03-27 14:45:23
opel,Opel agila 1 2,1999,2005,,2016-04-06 06:17:02
opel,Opel Insignia 2.0 CDTI Sports Tourer,9300,2010,,2016-04-06 18:47:16
opel,Opel Insignia 2.0 CDTI Sports Tourer ecoFLEXStart...,17777,2013,,2016-04-06 13:45:48
opel,OPEL Corsa 1.2 Klima 53.000 KM TÜV 03/2017 Facelift Model 2004,2600,2004,,2016-03-17 16:36:58
opel,Opel Vectra 2.2 GTS,2000,2003,,2016-03-08 11:46:26
opel,Opel Astra 1.6 Selection BRC Gasanlage  LPG  KLIMA,2400,2000,,2016-04-05 05:47:04
opel,Opel Astra caravan 1.6 16v,1199,1999,,2016-03-13 08:38:33
opel,Opel Corsa 1.0 12V,1450,2002,,2016-04-05 12:47:12
opel,Verkaufe Opel Zafira 1.9 CDTI Nichtraucherfahrzeug,7250,2009,,2016-03-06 04:40:51
opel,Opel corsa b 1.0 mit tuev bis 08/17,850,2000,,2016-04-05 11:50:45
opel,Opel Corsa C 1.2 EcoTec,650,2002,ja,2016-03-30 03:17:18
opel,Opel Astra Cabrio 1.6i,1299,1997,,2016-04-06 17:47:06
opel,Opel Opel Omega B mit LPG  TÜV,600,2000,ja,2016-04-02 13:56:39
opel,Opel Corsa 1.3 CDTI  TÜV NEU !!!,4500,2007,,2016-03-29 15:16:32
opel,Opel Signum 1.9 CDTI Automatik,6990,2007,,2016-04-02 01:15:57
opel,Auto mit Tuev bis 10.2016 Opel mit Schiebedach,250,1996,,2016-03-31 01:15:47
opel,Opel Vectra 2.2 DTI,3200,2003,,2016-04-06 01:16:12
opel,Opel Corsa B 1.2 16V 65 PS / viele Neuteile,399,2000,,2016-04-03 11:54:23
opel,Opel Astra Kombi schwarz metalic,950,2000,,2016-03-28 13:54:37
opel,Opel Meriva TÜV HU Neu,2300,2004,ja,2016-04-05 17:21:39
opel,Corsa B 1.2,250,2000,,2016-04-07 12:16:52
opel,Opel Corsa B   1 4L 16V,150,2000,,2016-03-17 19:19:22
opel,Opel Corsa Viva,500,1999,,2016-03-23 19:18:32
opel,Opel Astra 1.6,2490,1994,,2016-04-07 11:15:55
opel,Opel Astra G Caravan,0,1998,,2016-04-07 11:17:17
opel,Opel corsa b schiebedach servo...,199,1996,,2016-04-07 02:44:27
opel,Opel Cosa B  top zustand,400,1999,ja,2016-04-06 15:15:21
opel,4 neu Allwetterreifen 215/50/R17 95 W z.b. Vectra C,360,2015,,2016-04-06 09:44:33
opel,Opel Vectra A CC,150,1993,,2016-03-19 12:54:50
opel,Opel Corsa Verkauf oder Tausch Alles anbieten,260,1997,,2016-03-19 09:17:48
opel,verschenke Omega B Kombi 3 0 MV6 teilgeschlachtet,0,1999,ja,2016-04-06 18:46:39
opel,Opel Corsa 1.0 12V,950,2004,,2016-03-20 14:38:30
opel,Noch 1 Jahr TÜV,950,1999,,2016-04-06 09:18:00
opel,Opel Astra,450,2016,,2016-03-29 22:17:50
opel,Opel Omega 2.2 16 V Elegance,700,2000,,2016-03-10 11:18:00
opel,Opel Corsa C,500,2000,ja,2016-03-24 20:27:13
opel,Opel Astra 1.6 Caravan,2850,2005,,2016-03-30 16:36:57
opel,Opel Corsa 1.2 16V  ecoFLEX  Easytronic Selection,9299,2014,,2016-04-05 19:44:25
opel,Opel Vectra GL,500,1991,ja,2016-03-12 13:21:26
opel,OPEL  ASTRA H  1.4 ecoFlex,6690,2009,,2016-04-06 09:16:06
opel,Opel Corsa 1.3 CDTI Sport  EZ 08/2009  Diesel 90 PS,4500,2009,,2016-04-06 21:46:15
opel,Opel Astra 1.7 DTI,500,1999,ja,2016-03-14 07:44:15
opel,Opel Astra Cabrio 2.2 16V Linea Rossa,4890,2003,,2016-04-06 10:18:00
opel,Opel Astra H 1 8 Limousine mit Gasumbau auf LPG ,2000,2006,,2016-03-29 17:55:45
opel,Opel Corsa 1.4  Satellite  8 fach Bereift  HU/TÜV neu!,5999,2018,,2016-04-06 16:16:55
opel,Opel Calibra,2500,1991,,2016-04-06 17:44:23
opel,Opel Astra 1.6 Edition 2000,1400,2000,,2016-03-23 18:40:16
opel,Opel Corsa 1.2 4tuer mit Tuev,650,1995,,2016-03-30 20:46:08
opel,TOP Astra G mit VIEL Zubehoer,3000,2002,,2016-04-06 02:15:48
opel,Tuev 05.2017 motor getriebe top km 170 tausen,1150,2000,,2016-03-24 11:47:42
opel,OPEL CORSA 1 4 Liter,500,1998,ja,2016-04-03 16:17:44
opel,Opel Astra Caravan 1 6 75PS*KLIMA*TÜV 12/16*AHK*WR SR*GEPFLEGT,1849,2000,,2016-04-05 21:47:27
opel,Opel Kadett B Coupe F Oldtimer GSI GTE GT Rekord Oldi 356 T1,550,1970,,2016-03-15 10:16:15
opel,Opel Agila 1.0 12 V,1550,2001,,2016-04-06 10:44:55
opel,Astra f kombi,300,1997,ja,2016-04-07 10:17:15
opel,Opel Astra 1.6 Caravan Edition 111 Jahre,5990,2010,,2016-04-06 06:16:39
opel,Opel Meriva 1.7 CDTI Automatik Innovation,12200,2011,,2016-03-18 12:32:54
opel,Opel Signum 1.9 CDTI Cosmo,3799,2006,,2016-04-06 13:16:27
opel,Opel Astra 1.6 Sport,3899,2004,,2016-04-05 11:57:12
opel,Opel Corsa 12V Swing,1000,1998,,2016-04-05 11:47:11
opel,Opel Calibra zu verkaufen,1250,1993,,2016-04-06 02:45:46
opel,Opel Corsa 1.2 16V,3300,2008,,2016-04-05 13:45:01
opel,Opel ASTRA H KOMBI DIESEL 2HAND  TÜV 02 2018 GARENWAGEN VB,4650,2007,,2016-03-09 21:47:17
opel,Opel Astra 1.8 16V Coupe,750,2001,ja,2016-04-03 04:17:30
opel,Opel Astra G Caravan,950,2003,,2016-04-03 14:38:44
opel,Opel Tigra Twin Top 1.4 Easytronic Volks Tigra,5300,2006,,2016-04-07 12:16:09
opel,Opel Astra H Caravan 1.6 TwinPort,4650,2006,,2016-03-29 13:45:31
opel,Opel Vectra B Schlachter,300,1996,ja,2016-03-26 03:47:18
opel,Opel Corsa B,350,2000,ja,2016-04-05 18:45:32
opel,Tigra TwinTop OPC line,5800,2017,,2016-04-06 12:46:50
opel,Opel Corsa B in blau,350,1999,,2016-03-11 06:15:10
opel,Opel astra j 1.6 Edition gute Ausstattung 2. Hand Inspektion neu,6890,2010,,2016-04-06 00:15:23
opel,Opel Corsa B 1 2 ecotec TÜV 03/2018,750,1997,,2016-03-16 11:45:27
opel,Opel  corsa mit  TÜV  bis 06.2016,250,1998,,2016-03-16 08:17:03
opel,Opel Vectra C 1.9 CDTI  gruene Plakette ,3300,2005,,2016-03-31 07:44:05
opel,Opel Corsa 12V Advantage,888,1998,,2016-04-06 16:16:28
opel,Zafira B First Edit. 1 9 CDTI 6 G  DEFEKT ,0,2017,ja,2016-03-26 17:50:12
opel,Opel Rekord A mit Stahlschiebedach,650,1963,,2016-04-06 01:45:11
opel,Opel Astra 2.0 Turbo Caravan OPC Line,4750,2004,,2016-03-30 03:16:31
opel,Opel Corsa 1.2 16V,5500,2009,,2016-03-12 06:17:24
opel,Opel Vectra C 2.8 V6 turbo Leder OPC Navi Bluetooth Recaro,7200,2007,,2016-04-05 11:58:32
opel,Opel Astra Cabrio,2875,2003,,2016-04-06 15:44:32
opel,Opel Corsa Joy,600,1994,,2016-03-29 00:46:21
opel,Opel Zafira 1.8 16V Elegance,1195,2000,,2016-04-05 11:45:11
opel,Kotfluegel Opel Vectra B,40,1994,,2016-04-05 18:45:37
opel,Opel vectra zu verkaufen,0,1997,,2016-04-05 14:18:19
opel,Opel Astra 1.4 Caravan Selection,6099,2010,,2016-03-09 06:17:10
opel,Opel Corsa 5 Tuerer,300,1999,,2016-03-08 10:46:37
opel,Opel Corsa B Grand Slam 1.2,350,1996,ja,2016-03-30 20:53:35
opel,Opel Astra Cabrio,2250,2001,,2016-03-14 14:45:09
opel,Opel Corsa 12V,950,1999,,2016-04-06 14:46:23
opel,Opel Corsa B * HU 11/2017 * Schiebedach * Bastler,690,2017,,2016-03-19 11:56:06
opel,Opel Vectra B 1.8 16V Kombi,1300,2000,,2016-04-05 11:48:15
opel,Opel Astra 1.6 Sport,1000,2000,ja,2016-04-06 15:44:21
opel,guenstiges Anfaengerauto,700,1998,,2016-03-19 14:18:27
opel,Schoene Combo mit neue motor. Umtausch ,3999,2006,ja,2016-04-05 18:17:53
opel,Corsa 1.0 eco tec,2450,2017,,2016-03-29 23:16:18
opel,Opel Corsa 12V World Cup,990,1998,,2016-03-24 02:46:33
opel,Opel Astra G Cabrio 2.2 16v 147 PS,3499,2002,,2016-03-21 05:45:51
opel,Opel Zafira 2.0 DTI,4850,2005,,2016-04-05 11:37:53
opel,Opel Corsa 1.6 Turbo OPC,7499,2008,,2016-04-06 21:17:47
opel,Opel Astra 1.6 Twinport,4200,2004,ja,2016-04-06 23:17:22
opel,Gebrauchten Corsa B  ECO    Swing,580,1997,,2016-04-06 06:16:19
opel,Corsa D   Benzin LPG Gas,3200,2008,,2016-04-07 10:17:30
opel,Opel Astra 1.9 CDTI Caravan DPF,3950,2006,,2016-04-05 23:45:03
opel,Opel Agila 1.0 12 V Edition,2250,2007,,2016-04-02 01:19:15
opel,Opel corsa 1.2,199,1997,,2016-04-06 18:44:45
opel,Opel Omega,0,1999,,2016-03-17 23:17:12
opel,Opel Zafira 1.8,3599,2004,,2016-03-19 17:46:28
opel,Opel Vectra 2.0 Comfort,2000,1999,,2016-04-06 08:46:23
opel,Opel Combo 1.3 CDTI DPF Arizona,4000,2011,,2016-04-06 13:46:02
opel,KFZ fuer Bastler,200,1996,,2016-04-06 13:17:55
opel,Opel Tigra Twin Top 1.4 Sport,3850,2005,,2016-04-07 10:46:24
opel,Opel Kadett E Cabrio Edition,1899,1991,,2016-04-01 05:45:12
opel,Opel Astra 1.4 Turbo,10990,2011,,2016-04-05 15:16:31
opel,Opel Astra 1.6 Caravan Njoy,1800,2003,,2016-04-05 11:45:01
opel,Gut gepflegter Opel Astra,3900,2007,ja,2016-03-07 12:16:00
opel,Opel corsa 1 2 12 v  07/2016,350,1999,,2016-03-15 09:16:40
opel,Corsa C # TÜV bis Juli 2017 # Garagenfahrzeug,2200,2005,,2016-03-20 16:50:35
opel,Corsa b 1.0 1.2 1.4 1.6 12v 16v schlachtfest,0,2000,,2016-04-06 13:46:41
opel,Opel Corsa C,2600,2017,,2016-03-16 15:48:49
opel,Opel vectra 1.8 klima Xenon tuev 10.17 unfall,150,2017,ja,2016-03-11 04:16:03
opel,Opel Corsa 1.3 CDTI DPF ecoFLEX Start Stop Edition,6750,2012,,2016-04-03 12:13:06
opel,Opel Corsa 12V Eco,850,1999,,2016-04-06 03:46:40
opel,Opel Corsa A C20XE 2.0 16V eingetragen GSI Interieur,2700,1992,,2016-03-26 16:17:17
opel,Opel Corsa 12V Servo In sehr gute Zustand TÜV 10/2016,590,1998,,2016-03-26 15:41:27
opel,Opel Astra G 1.6 TOP ZUSTAND,1350,1999,,2016-04-01 22:47:43
opel,Corsa C 1 2 75 PS Klimaautomatik guter Zustand,1800,2004,,2016-03-14 00:11:28
opel,Opel Vectra 1.6,850,1999,,2016-03-30 08:17:00
opel,Opel Insignia 2.8 V6 Turbo Sports Tourer 4x4 OPC,23750,2012,,2016-04-05 20:47:04
opel,Opel Astra GTC,5200,2008,,2016-04-01 16:19:15
opel,Unfall Corsa B zum ausschlachten,120,1995,ja,2016-04-06 23:16:19
opel,Opel Astra Twin Top 1.8 Cosmo,7000,2007,,2016-04-07 04:44:29
opel,Opel Omega B 2.0 16V "CD   Reflection",999,1997,,2016-04-05 20:36:17
opel,Opel Corsa 1.2 16V,2550,2002,,2016-04-06 05:46:50
opel,Opel Vectra,900,1997,,2016-03-10 12:46:39
opel,Opel Astra Cabrio 1.6i,2490,1994,,2016-04-07 10:17:39
opel,Opel Astra,3800,2005,,2016-04-06 22:45:52
opel,Verkaufe Opel,400,2016,,2016-03-31 09:45:01
opel,Opel Corsa 1.7 DTI 16V Blue & Silver,999,2003,ja,2016-03-15 00:16:54
opel,Opel Astra 1.8 16V Coupe Daytona,2499,2004,,2016-03-09 14:48:35
opel,Opel corsa b mit tuev 09.2017,650,2017,,2016-04-05 13:17:58
opel,Opel Omega 2.5 V6,1000,1999,,2016-04-01 16:16:29
opel,Opel Vectra 1.6,899,1996,,2016-04-07 11:17:37
opel,Opel corsa,850,2018,,2016-04-05 07:44:34
opel,Opel corsa b sehr sparsam.,900,1995,,2016-03-27 13:16:19
opel,Opel Insignia 2.0 CDTI Aut. Innovation,18990,2012,,2016-04-06 19:48:29
opel,Nagelneue Michelin Energy Saver Reifen 205/60R16,285,2015,,2016-03-24 21:45:42
opel,Opel Corsa 1.2 16V ecoFLEX Edition 111. Sehr Sauber,5890,2010,,2016-04-06 12:17:42
opel,Opel Corsa Schlacht fest,0,1995,,2016-03-26 22:18:04
opel,Verkaufe Opel Astra,280,1996,,2016-03-28 14:47:21
opel,Opel Astra Cabrio 2 2 16V,3800,2002,,2016-04-05 12:45:48
opel,Opel Vectra 1.6,999,1997,,2016-04-05 17:22:13
opel,Opel TIGRA,1200,1994,,2016-03-16 07:16:42
opel,Opel Corsa C,1000,2002,,2016-04-05 15:46:30
opel,Opel Astra 1.7 CDTI Caravan,2500,2006,ja,2016-04-01 18:46:08
opel,Opel Signum Diesel,2222,2003,,2016-03-29 21:25:21
opel,Astra G Limo.TÜV bis 10/2017,950,1998,,2016-03-09 12:46:33
opel,opel corsa,590,2001,,2016-04-07 02:16:24
opel,Opel Vectra GL,600,1993,,2016-04-04 09:48:06
opel,Opel Astra 1.7 DTI Caravan 1 Jahr TÜV,1450,2002,,2016-03-30 07:45:39
opel,Opel Corsa 1.3 CDTI DPF ecoFLEX,5350,2011,,2016-03-25 16:49:30
opel,Opel Vectra B Tuev bis Maerz 2017,180,1997,ja,2016-03-26 16:45:01
opel,Opel Astra OPC,10900,2008,,2016-04-06 08:44:33
opel,Opel Corsa 1.0 12V Edition,4900,2007,,2016-04-07 08:16:47
opel,Opel Zafira 1.9 CDTI,6100,2007,,2016-04-06 07:15:57
opel,Auto Opel Astra dreituerig,800,1999,,2016-04-06 01:50:26
opel,Opel Omega Caravan 2.2 16 V Edition,2690,2004,,2016-03-20 13:17:52
opel,Opel Corsa C Diesel  Klima  AHK,2150,2003,,2016-04-05 09:15:41
opel,Opel Corsa 1.0 12V Comfort,950,2001,,2016-03-17 19:53:34
opel,Opel Vectra Combi Anhaengerkupplung,750,2003,,2016-03-27 16:46:53
opel,Opel Omega 2.2 16 V Gas und Benziner Automatik Klima,2450,2003,,2016-04-07 00:16:17
opel,Opel Astra 2.0 Caravan,600,1999,ja,2016-04-06 20:48:02
opel,Opel Astra G Caravan Diesel 1 9,800,1999,,2016-03-25 21:47:35
opel,Opel Corsa Atlanta,1100,1997,,2016-03-26 15:47:28
opel,Opel Frontera/ SUV,2400,2001,,2016-03-12 11:52:31
opel,Opel Astra Kombi,200,1997,,2016-04-03 08:46:58
opel,opel corsa,1350,2001,,2016-04-07 12:17:55
opel,Opel Adam 1.2 Jam // 1 Jahr Garantie // 7" Radio,8500,2013,,2016-04-06 23:17:15
opel,Opel Zafira DTI 16V ! Einspritzpumpe Defekt !,1300,2001,ja,2016-04-06 00:17:22
opel,Opel Tigra Twin Top 1.4 KLIMA  PDC  Automatik,5380,2005,,2016-04-07 07:15:56
opel,Opel Antara 2.4 4x4,10990,2008,,2016-03-15 08:17:20
opel,Opel Corsa 1.2 16V Comfort,1700,2002,,2016-03-31 12:17:22
opel,OPEL CORSA C,1950,2002,,2016-03-29 23:16:29
opel,Opel  Vectra B Facelift Leder beige  Klimaautomatik  AHK,850,1999,,2016-03-17 08:16:40
opel,Opel Corsa 1.3 CDTI DPF Innovation 110 Jahre,6790,2009,,2016-04-06 18:47:40
opel,Opel Zafira 2.2 Elegance,2100,2001,,2016-04-07 00:44:30
opel,Opel Zafira B,4999,2006,,2016-03-30 00:16:33
opel,Opel Corsa 1.2 16V Innovation,3999,2008,,2016-04-07 00:44:32
opel,Opel Corsa 1.2 16V ecoFLEX,6800,2013,ja,2016-03-16 06:15:40
opel,Opel Tigra Twin Top Cabrio,5900,2005,,2016-03-30 02:17:40
opel,Opel Zafira  1 8l  125 PS  7 Sitzer  AHK  Klima  EFH,1500,2002,,2016-04-05 19:45:32
opel,Opel corsa Bj 2000 TÜV bis Mai 2017,1250,2000,,2016-03-07 14:55:39
opel,zuverkaufen opel corsa 1.7.diesel euro 3 gelbe plakat,1600,2002,,2016-03-30 19:16:45
opel,Opel Vectra B Caravan 1 6L Export oder herrichten,150,1999,ja,2016-04-04 08:44:09
opel,Opel Astra 1.4 Caravan Edition,4100,2009,,2016-03-28 11:18:44
opel,Opel Corsa 1.0 12V    Scheckheft,2900,2007,,2016-04-01 08:16:16
opel,Opel Meriva im guten Zustand,3000,2016,,2016-04-07 05:46:15
opel,Corsa C Edition,3500,2006,,2016-03-24 00:15:31
opel,Opel Corsa 1.2 16V Edition Lenkradheizung TÜV Klima,4299,2007,,2016-04-07 00:16:26
opel,Opel Corsa 1.2 16V ecoFLEX Edition 111 Jahre,6985,2011,,2016-03-26 10:17:37
opel,Opel Agila 1.2 16 V Cosmo KLIMAANLAGE  ,650,2003,,2016-04-06 11:16:51
opel,Opel Corsa 1.0 12V,1000,2000,,2016-03-27 21:16:34
opel,Opel Corsa C 1.0 60PS TÜV bis 02/2018,1699,2004,,2016-03-17 09:16:15
opel,Opel Zafira 2.0 DTI Elegance,1950,2002,,2016-03-23 09:47:34
opel,Opel Corsa 1.0 12V,3350,2008,,2016-04-05 21:16:03
opel,Opel corsa B 1.0 mit 5 Monaten tuev,300,1999,,2016-04-02 12:46:26
opel,Opel Vectra Kombi Xenon Klima AHK an Bastler,800,2002,,2016-03-30 07:45:12
opel,Opel Tigra Twin Top 1.8,3800,2005,,2016-04-04 13:41:39
opel,Opel Omega Caravan 2.0 16V mit AHK  Klima & TÜV !,599,1998,,2016-03-25 10:46:11
opel,Opel Astra Automatik,1199,2001,,2016-03-29 08:15:26
opel,Opel Corsa 1.2 16V,1800,2004,,2016-03-14 09:29:24
opel,Opel Vectra,999,1998,,2016-04-04 16:41:56
opel,Opel Corsa C 5 Tuerer Cool Klima 1 2,1900,2017,,2016-04-06 11:45:38
opel,Opel Corsa 1.2 16V Sport Edition,4350,2008,ja,2016-03-21 20:29:54
opel,Opel Corsa B 1.0    2 zum Preis von 1,1200,1999,ja,2016-04-03 01:19:15
opel,Ein opel astra zu verkaufen,3500,2005,,2016-04-06 08:17:30
opel,corsa b mit tuev neu,540,1997,,2016-03-11 16:45:11
opel,Zu verkaufen Opel Vectra Bastlerfahrzeug FESTPREIS!!! 290 Euro,200,1997,,2016-03-29 12:15:54
opel,T O P  ! !   Opel Agila 1.0 Ecotec,3250,2003,,2016-04-06 16:46:51
opel,5 Tuerer Lueckenlos Scheckheft TÜV 01/2017 Navi,1750,2003,,2016-03-22 18:37:39
opel,OPEL AGILA  BJ  2002.  TÜV bis 03.2018,1499,2018,,2016-03-30 17:45:40
opel,Opel Corsa b tuev neu polo vw golf astra audi gsi gti anfaengerauto,590,1995,,2016-04-06 01:45:19
